Node ID,Label,Parent,Children,Synonyms
http://identifiers.org/hgnc/28495,HOBIT,gene,,ZNF683
http://identifiers.org/hgnc/24961,HOPX,gene,,
http://identifiers.org/hgnc/5114,HOXB3,gene,,
http://identifiers.org/hgnc/5129,HOXC8,gene,,
http://identifiers.org/hgnc/5130,HOXC9,gene,,
http://identifiers.org/hgnc/5137,HOXD3,gene,,
http://identifiers.org/hgnc/5147,HPD,gene,,
http://identifiers.org/hgnc/5154,HPGD,gene,,HPGDS
http://identifiers.org/hgnc/17890,HPGDS,gene,,HPGDS+
http://identifiers.org/hgnc/18374,HPSE2,gene,,
http://identifiers.org/hgnc/5184,HRH3,gene,,
http://identifiers.org/hgnc/5196,HS3ST3A1,gene,,
http://identifiers.org/hgnc/5200,HS3ST4,gene,,
http://identifiers.org/hgnc/19419,HS3ST5,gene,,
http://identifiers.org/hgnc/5209,HSD11B2,gene,,
http://identifiers.org/hgnc/26511,HSPB6,gene,,
http://identifiers.org/hgnc/35145,HSPD1P8,gene,,
http://identifiers.org/hgnc/5293,HTR2C,gene,,HTR2A
http://identifiers.org/hgnc/5295,HTR2C,gene,,
http://identifiers.org/hgnc/5297,HTR3A,gene,,
http://identifiers.org/hgnc/5341,IBSP,gene,,
http://identifiers.org/hgnc/5351,ICOS,protein,,ICOS+
http://identifiers.org/hgnc/5360,ID1,gene,,
http://identifiers.org/hgnc/5361,ID2,gene,,ID2+
http://identifiers.org/hgnc/5362,ID3,gene,,
http://identifiers.org/hgnc/6059,IDO,protein,,IDO1
http://identifiers.org/hgnc/5397,IFI27,gene,,
http://identifiers.org/hgnc/16938,IFI44,gene,,
http://identifiers.org/hgnc/4054,IFI6,gene,,
http://identifiers.org/hgnc/5411,IFIT3,gene,,
http://identifiers.org/hgnc/5414,IFITM3,gene,,
http://identifiers.org/hgnc/43910,IFNG-AS1,gene,,
http://identifiers.org/hgnc/5438,IFNg,protein,,IFNG
http://identifiers.org/hgnc/5464,IGF1,gene,,
https://purl.org/ccf/ASCTB-TEMP_igf1,IGF1,gene,,
http://identifiers.org/hgnc/28867,IGF2BP2,gene,,
http://identifiers.org/hgnc/5472,IGFBP3,gene,,
http://identifiers.org/hgnc/5474,IGFBP5,gene,,
http://identifiers.org/hgnc/5475,IGFBP6,gene,,
http://identifiers.org/hgnc/5476,IGFBP7,gene,,
http://identifiers.org/hgnc/5478,IGHA1,gene,,
http://identifiers.org/hgnc/5480,IGHD,protein,,"IgD, IgD+"
http://identifiers.org/hgnc/5525,IGHG1,gene,,IGHG1+
http://identifiers.org/hgnc/5527,IGHG3,gene,,
http://identifiers.org/hgnc/5541,IGHM,protein,,IgM
http://identifiers.org/hgnc/5713,IGJ,gene,,"JCHAIN, JCHAIN+"
http://identifiers.org/hgnc/5716,IGKC,gene,,
http://identifiers.org/hgnc/5870,IGLL1+,gene,,IGLL1
http://identifiers.org/hgnc/38476,IGLL5,gene,,
https://purl.org/ccf/ASCTB-TEMP_igll5,IGLL5,gene,,
http://identifiers.org/hgnc/28246,IGSF21,gene,,
http://identifiers.org/hgnc/13177,IKZF2,gene,,
http://identifiers.org/hgnc/6014,IL-4,protein,,IL4
http://identifiers.org/hgnc/6018,IL-6,protein,,IL6
http://identifiers.org/hgnc/5962,IL10,gene,,
http://identifiers.org/hgnc/5977,IL15,gene,,
http://identifiers.org/hgnc/5992,IL1B,gene,,
https://purl.org/ccf/ASCTB-TEMP_il1b,IL1B,gene,,
http://identifiers.org/hgnc/5993,IL1R1,gene,,
http://identifiers.org/hgnc/5997,IL1RAPL2,gene,,
http://identifiers.org/hgnc/5998,IL1RL1,gene,,
http://identifiers.org/hgnc/6001,IL2,gene,,
http://identifiers.org/hgnc/6010,IL2RG,gene,,
http://identifiers.org/hgnc/16830,IL32,gene,,
http://identifiers.org/hgnc/6015,IL4R,gene,,IL4R+
http://identifiers.org/hgnc/6017,IL5RA,gene,,
http://identifiers.org/hgnc/6023,IL7,gene,,IL7+
https://purl.org/ccf/ASCTB-TEMP_il7r,IL7R,gene,,
http://identifiers.org/hgnc/6066,INHBA,protein,,inhibin subunit beta A
http://identifiers.org/hgnc/6069,INMT,gene,,
http://identifiers.org/hgnc/6088,INSL5,gene,,
http://identifiers.org/hgnc/6090,INSM1,gene,,
http://identifiers.org/hgnc/6093,INSRR,gene,,
http://identifiers.org/hgnc/6111,IQGAP2,gene,,
http://identifiers.org/hgnc/6112,IQGAP2,gene,,IRAK1
http://identifiers.org/hgnc/6690,IRAG2,gene,,LRMP
http://identifiers.org/hgnc/6119,IRF4,protein,,
http://identifiers.org/hgnc/6122,IRF7,gene,,
https://purl.org/ccf/ASCTB-TEMP_irf7,IRF7,gene,,
http://identifiers.org/hgnc/5358,IRF8,gene,,
http://identifiers.org/hgnc/14359,IRX2,gene,,
http://identifiers.org/hgnc/6132,ISL1,protein,,Islet-1
http://identifiers.org/hgnc/16213,ISM1,gene,,
http://identifiers.org/hgnc/6134,ITGA1,protein,,
http://identifiers.org/hgnc/6136,ITGA11,gene,,
http://identifiers.org/hgnc/6142,ITGA6,protein,,
http://identifiers.org/hgnc/6143,ITGA7,gene,,
http://identifiers.org/hgnc/6144,ITGA8,gene,,
http://identifiers.org/hgnc/6147,ITGAE,protein,,integrin subunit alpha E/CD103
http://identifiers.org/hgnc/6164,ITGBL1,gene,,
http://identifiers.org/hgnc/18259,ITLN1,gene,,
https://purl.org/ccf/ASCTB-TEMP_itln1,ITLN1,gene,,
http://identifiers.org/hgnc/6173,ITM2A,gene,,
http://identifiers.org/hgnc/27363,ITPRID1,gene,,
http://identifiers.org/hgnc/24692,IgM,protein,,FCAMR
http://identifiers.org/hgnc/6081,Insulin,gene,,INS
http://identifiers.org/hgnc/6139,Integrin a3,protein,,ITGA3
http://identifiers.org/hgnc/6141,Integrin a5,protein,,ITGA5
http://identifiers.org/hgnc/6153,Integrin b1,protein,,ITGB1
https://purl.org/ccf/ASCTB-TEMP_integrin-2,Integrin α2,protein,,
https://purl.org/ccf/ASCTB-TEMP_integrin-3,Integrin α3,protein,,
https://purl.org/ccf/ASCTB-TEMP_integrin-3-1,Integrin α3β1,proteoforms,,
https://purl.org/ccf/ASCTB-TEMP_integrin-6,Integrin α6,protein,,
https://purl.org/ccf/ASCTB-TEMP_integrin-v,Integrin αv,protein,,
https://purl.org/ccf/ASCTB-TEMP_integrin-1,Integrin β1,protein,,
https://purl.org/ccf/ASCTB-TEMP_integrin-4,Integrin β4,protein,,
https://purl.org/ccf/ASCTB-TEMP_integrin-5,Integrin β5,protein,,
http://identifiers.org/hgnc/6187,Involucrin,protein,,IVL
http://identifiers.org/hgnc/6188,JAG1,gene,,
http://identifiers.org/hgnc/14686,JAM2,gene,,
http://identifiers.org/hgnc/19084,JAML,gene,,
http://identifiers.org/hgnc/6251,KCNH2,gene,,
http://identifiers.org/hgnc/18864,KCNH8,gene,,
http://identifiers.org/hgnc/6269,KCNJ8,gene,,
http://identifiers.org/hgnc/6277,KCNK2,gene,,
http://identifiers.org/hgnc/18866,KCNT2,gene,,
http://identifiers.org/hgnc/14678,KCTD12,gene,,
http://identifiers.org/hgnc/26735,KIF19,gene,,
http://identifiers.org/hgnc/6390,KIF25,gene,,
http://identifiers.org/hgnc/13339,KIF4A,gene,,
http://identifiers.org/hgnc/4234,KIR,protein,,GEM
https://purl.org/ccf/ASCTB-TEMP_kit,KIT,gene,,
http://identifiers.org/hgnc/51231,KIZ-AS1,gene,,
http://identifiers.org/hgnc/6345,KLF1,gene,,
http://identifiers.org/hgnc/6347,KLF2,protein,,
http://identifiers.org/hgnc/6348,KLF4,gene,,
http://identifiers.org/hgnc/2235,KLF6+,gene,,KLF6
http://identifiers.org/hgnc/6352,KLHL1,gene,,
http://identifiers.org/hgnc/29266,KLHL14,gene,,
http://identifiers.org/hgnc/16905,KLHL41,gene,,
http://identifiers.org/hgnc/6359,KLK11,gene,,
http://identifiers.org/hgnc/6364,KLK3,gene,,
http://identifiers.org/hgnc/6374,KLRC1,protein,,NKG2A
http://identifiers.org/hgnc/6378,KLRD1,gene,,
http://identifiers.org/hgnc/13342,KLRF1,gene,,
http://identifiers.org/hgnc/6380,KLRG1,gene,,
http://identifiers.org/hgnc/6413,KRT10,protein,,keratin 10
http://identifiers.org/hgnc/6415,KRT13,gene,,
http://identifiers.org/hgnc/6416,KRT14,protein,,keratin 14
http://identifiers.org/hgnc/6421,KRT15,protein,,keratin 15
http://identifiers.org/hgnc/6427,KRT17,protein,,keratin 17
http://identifiers.org/hgnc/6430,KRT18,protein,,"Keratin 18, keratin 18"
http://identifiers.org/hgnc/6436,KRT19,gene,,"Keratin 19, keratin 19"
http://identifiers.org/hgnc/6441,KRT4,protein,,
http://identifiers.org/hgnc/6442,KRT5,protein,,keratin 5
http://identifiers.org/hgnc/6443,KRT6A,gene,,
http://identifiers.org/hgnc/6445,KRT7,protein,,"Keratin 7, keratin 7"
http://identifiers.org/hgnc/6463,KRT86,gene,,
http://identifiers.org/hgnc/20412,Keratin 20,protein,,"KRT20, keratin 20"
http://identifiers.org/hgnc/7107,Ki67,protein,,"MKI67, Mki67, marker of proliferation Ki-67"
http://identifiers.org/hgnc/6472,LAD1,gene,,
http://identifiers.org/hgnc/6477,LAIR-1,protein,,LAIR1
http://identifiers.org/hgnc/6481,LAMA1,gene,,
http://identifiers.org/hgnc/6482,LAMA2,gene,,"Laminin, subunit alpha 2"
http://identifiers.org/hgnc/6483,LAMA3,gene,,
http://identifiers.org/hgnc/6494,LAMC3,gene,,
http://identifiers.org/hgnc/14582,LAMP3,gene,,
http://identifiers.org/hgnc/16097,LAMP5,gene,,
http://identifiers.org/hgnc/29612,LAPTM5,gene,,
http://identifiers.org/hgnc/18874,LAT,gene,,
http://identifiers.org/hgnc/12749,LAT2,gene,,
http://identifiers.org/hgnc/6524,LCK,gene,,
http://identifiers.org/hgnc/6526,LCN2,gene,,
http://identifiers.org/hgnc/6529,LCP2,gene,,
http://identifiers.org/hgnc/15710,LDB3,gene,,
http://identifiers.org/hgnc/6551,LEF1,gene,,
http://identifiers.org/hgnc/6553,LEP,gene,,
http://identifiers.org/hgnc/6562,LGALS2,gene,,
http://identifiers.org/hgnc/6563,LGALS3,gene,,
http://identifiers.org/hgnc/9472,LGMN,gene,,
http://identifiers.org/hgnc/13299,LGR4,gene,,
http://identifiers.org/hgnc/4504,LGR5,gene,,Lgr5
https://purl.org/ccf/ASCTB-TEMP_lgr5,LGR5,gene,,
http://identifiers.org/hgnc/19719,LGR6,gene,,
http://identifiers.org/hgnc/6593,LHX1,gene,,
http://identifiers.org/hgnc/6594,LHX2,gene,,
http://identifiers.org/hgnc/21735,LHX6,gene,,
http://identifiers.org/hgnc/28838,LHX8,gene,,
http://identifiers.org/hgnc/14222,LHX9,gene,,
http://identifiers.org/hgnc/15503,LILRA4,gene,,
http://identifiers.org/hgnc/16189,LINC00261,gene,,
http://identifiers.org/hgnc/38712,LINC00278,gene,,
http://identifiers.org/hgnc/27940,LINC00299,gene,,
http://identifiers.org/hgnc/41926,LINC00326,gene,,
http://identifiers.org/hgnc/42500,LINC00343,gene,,
https://purl.org/ccf/ASCTB-TEMP_linc00343,LINC00343,gene,,
http://identifiers.org/hgnc/27061,LINC00355,gene,,
http://identifiers.org/hgnc/42742,LINC00410,gene,,
http://identifiers.org/hgnc/43436,LINC00499,gene,,
http://identifiers.org/hgnc/43558,LINC00507,gene,,
http://identifiers.org/hgnc/43559,LINC00508,gene,,
http://identifiers.org/hgnc/43643,LINC00534,gene,,
http://identifiers.org/hgnc/43960,LINC00609,gene,,
http://identifiers.org/hgnc/44915,LINC00836,gene,,
http://identifiers.org/hgnc/48639,LINC00943,gene,,
http://identifiers.org/hgnc/49024,LINC01036,gene,,
http://identifiers.org/hgnc/49260,LINC01117,gene,,
http://identifiers.org/hgnc/49471,LINC01151,gene,,
http://identifiers.org/hgnc/49597,LINC01197,gene,,LETR1
http://identifiers.org/hgnc/49642,LINC01210,gene,,
http://identifiers.org/hgnc/49796,LINC01239,gene,,
http://identifiers.org/hgnc/50526,LINC01320,gene,,
http://identifiers.org/hgnc/50538,LINC01331,gene,,
http://identifiers.org/hgnc/50645,LINC01378,gene,,
http://identifiers.org/hgnc/50703,LINC01411,gene,,
http://identifiers.org/hgnc/51128,LINC01482,gene,,
http://identifiers.org/hgnc/51166,LINC01500,gene,,
http://identifiers.org/hgnc/51307,LINC01539,gene,,
http://identifiers.org/hgnc/51662,LINC01608,gene,,
http://identifiers.org/hgnc/52467,LINC01680,gene,,
http://identifiers.org/hgnc/52483,LINC01695,gene,,
http://identifiers.org/hgnc/52515,LINC01727,gene,,
http://identifiers.org/hgnc/52588,LINC01798,gene,,
http://identifiers.org/hgnc/52626,LINC01821,gene,,
http://identifiers.org/hgnc/52695,LINC01876,gene,,
http://identifiers.org/hgnc/52704,LINC01885,gene,,
http://identifiers.org/hgnc/52812,LINC01982,gene,,
http://identifiers.org/hgnc/52844,LINC02008,gene,,
http://identifiers.org/hgnc/52895,LINC02055,gene,,
http://identifiers.org/hgnc/52997,LINC02137,gene,,
http://identifiers.org/hgnc/53007,LINC02147,gene,,
http://identifiers.org/hgnc/27823,LINC02153,gene,,
http://identifiers.org/hgnc/53062,LINC02196,gene,,
http://identifiers.org/hgnc/53103,LINC02232,gene,,
http://identifiers.org/hgnc/53108,LINC02237,gene,,
http://identifiers.org/hgnc/53147,LINC02248,gene,,
http://identifiers.org/hgnc/53175,LINC02263,gene,,
http://identifiers.org/hgnc/53212,LINC02296,gene,,
http://identifiers.org/hgnc/53225,LINC02306,gene,,
http://identifiers.org/hgnc/53354,LINC02424,gene,,
http://identifiers.org/hgnc/53587,LINC02552,gene,,
http://identifiers.org/hgnc/54124,LINC02642,gene,,
http://identifiers.org/hgnc/54138,LINC02653,gene,,
http://identifiers.org/hgnc/54229,LINC02712,gene,,
http://identifiers.org/hgnc/54272,LINC02752,gene,,
http://identifiers.org/hgnc/54290,LINC02770,gene,,
http://identifiers.org/hgnc/54353,LINC02822,gene,,
http://identifiers.org/hgnc/26683,LMNTD1,gene,,
http://identifiers.org/hgnc/6642,LMO2,protein,,
http://identifiers.org/hgnc/6643,LMO3,gene,,
http://identifiers.org/hgnc/6644,LMO4,gene,,
http://identifiers.org/hgnc/6653,LMX1A,gene,,
http://identifiers.org/hgnc/6654,LMX1B,gene,,
http://identifiers.org/hgnc/50913,LNCAROD,gene,,
http://identifiers.org/hgnc/6664,LOX,gene,,
http://identifiers.org/hgnc/3166,LPAR1,gene,,
http://identifiers.org/hgnc/6678,LPO,gene,,
http://identifiers.org/hgnc/17360,LRIG1,gene,,
http://identifiers.org/hgnc/6694,LRP2,gene,,
http://identifiers.org/hgnc/17200,LRRN3,gene,,
http://identifiers.org/hgnc/14189,LST1,gene,,
http://identifiers.org/hgnc/6711,LTB,gene,,
http://identifiers.org/hgnc/6714,LTBP1,gene,,
http://identifiers.org/hgnc/6715,LTBP2,protein,,latent transforming growth factor beta binding protein 2
http://identifiers.org/hgnc/6720,LTF,gene,,
http://identifiers.org/hgnc/6724,LUM,gene,,
http://identifiers.org/hgnc/23206,LUZP2,gene,,
http://identifiers.org/hgnc/16837,LY86,gene,,
http://identifiers.org/hgnc/26021,LYAR,gene,,
http://identifiers.org/hgnc/13348,LYD,gene,,LY6D
http://identifiers.org/hgnc/24880,LYPD3,gene,,
http://identifiers.org/hgnc/28751,LYPD6,gene,,
http://identifiers.org/hgnc/14687,LYVE-1,protein,,"LYVE1, Lyve-1+, Lyve1, lymphatic vessel endothelial hyaluronan receptor 1, lyve-1"
http://identifiers.org/hgnc/6740,LYZ,protein,,Lysozyme
http://identifiers.org/hgnc/6486,Laminin,protein,,LAMB1
http://identifiers.org/hgnc/6487,"Laminin, subunit beta 2",gene,,LAMB2
http://identifiers.org/hgnc/6621,Lipase E,gene,,LIPE
http://identifiers.org/hgnc/6765,MADCAM1,protein,,MAd-CAM-1
http://identifiers.org/hgnc/6776,MAF,gene,,
http://identifiers.org/hgnc/23145,MAFA,gene,,
http://identifiers.org/hgnc/6817,MAL,gene,,
http://identifiers.org/hgnc/6839,MAP-2,gene,,MAP2
http://identifiers.org/hgnc/6836,MAP1B,gene,,
http://identifiers.org/hgnc/17797,MAP3K20,gene,,
http://identifiers.org/hgnc/33609,MARCHF11,gene,,
http://identifiers.org/hgnc/6895,MARCO,gene,,
http://identifiers.org/hgnc/6925,MBP,gene,,
http://identifiers.org/hgnc/6934,MCAM,protein,,melanoma cell adhesion molecule/CD146
http://identifiers.org/hgnc/10922,MCT,gene,,SLC16A1
https://purl.org/ccf/ASCTB-TEMP_mct,MCT,protein,,
http://identifiers.org/hgnc/26183,MCTP1,gene,,
http://identifiers.org/hgnc/25636,MCTP2,gene,,
http://identifiers.org/hgnc/26076,MCUB,gene,,
http://identifiers.org/hgnc/28870,MDFIC,gene,,
http://identifiers.org/hgnc/3498,MECOM,gene,,
http://identifiers.org/hgnc/7000,MEIS1,gene,,
http://identifiers.org/hgnc/7001,MEIS2,gene,,
http://identifiers.org/hgnc/13361,MEPE,gene,,
http://identifiers.org/hgnc/7028,MEST,gene,,
http://identifiers.org/hgnc/7029,MET,gene,,
http://identifiers.org/hgnc/7035,MFAP4,protein,,
http://identifiers.org/hgnc/29673,MFAP5,gene,,
http://identifiers.org/hgnc/7036,MFGE8,gene,,MFGE8+
http://identifiers.org/hgnc/25897,MFSD2A,gene,,
https://purl.org/ccf/ASCTB-TEMP_mgc4859,MGC4859,gene,,
https://purl.org/ccf/ASCTB-TEMP_mgll,MGLL,gene,,
http://identifiers.org/hgnc/7060,MGP,gene,,
http://identifiers.org/hgnc/7076,MIA,gene,,
http://identifiers.org/hgnc/52001,MIR3681HG,gene,,
https://purl.org/ccf/ASCTB-TEMP_mki67,MKI67,gene,,
http://identifiers.org/hgnc/23729,MKX,gene,,
http://identifiers.org/hgnc/7136,MLLT3,gene,,
https://purl.org/ccf/ASCTB-TEMP_mmp11,MMP11,gene,,
http://identifiers.org/hgnc/7166,MMP2,gene,,
http://identifiers.org/hgnc/7173,MMP3,gene,,
https://purl.org/ccf/ASCTB-TEMP_mmp7,MMP7,gene,,
http://identifiers.org/hgnc/7176,MMP9,gene,,
http://identifiers.org/hgnc/7178,MMRN1,gene,,
http://identifiers.org/hgnc/7183,MNDA,gene,,
http://identifiers.org/hgnc/7189,MOBP,gene,,
http://identifiers.org/hgnc/7197,MOG,gene,,
http://identifiers.org/hgnc/18210,MOGAT1,gene,,
http://identifiers.org/hgnc/21063,MOXD1,gene,,
http://identifiers.org/hgnc/7218,MPO,protein,,"Myeloperoxidase, myeloperoxidase"
http://identifiers.org/hgnc/7225,MPZ,gene,,
http://identifiers.org/hgnc/26287,MROH9,gene,,
https://purl.org/ccf/ASCTB-TEMP_ms4a1,MS4A1,gene,,
http://identifiers.org/hgnc/7316,MS4A2,gene,,
https://purl.org/ccf/ASCTB-TEMP_ms4a2,MS4A2,gene,,
http://identifiers.org/hgnc/7317,MS4A3,gene,,
http://identifiers.org/hgnc/13378,MS4A7,gene,,
http://identifiers.org/hgnc/48724,MSC-AS1,gene,,
http://identifiers.org/hgnc/7371,MSLN,protein,,mesothelin
http://identifiers.org/hgnc/7372,MSMB,gene,,
http://identifiers.org/hgnc/29663,MSMP,gene,,
http://identifiers.org/hgnc/7376,MSR1,gene,,
http://identifiers.org/hgnc/7397,MT1E,gene,,
http://identifiers.org/hgnc/7399,MT1G,gene,,
http://identifiers.org/hgnc/7400,MT1H,gene,,
http://identifiers.org/hgnc/7512,MUC2,gene,,Mucin 2
https://purl.org/ccf/ASCTB-TEMP_muc2,MUC2,gene,,
http://identifiers.org/hgnc/7515,MUC5AC,gene,,
http://identifiers.org/hgnc/7516,MUC5B,gene,,
http://identifiers.org/hgnc/7547,MYBL1,gene,,
http://identifiers.org/hgnc/7549,MYBPC1,gene,,
http://identifiers.org/hgnc/7553,MYC,gene,,
http://identifiers.org/hgnc/7569,MYH11,gene,,
https://purl.org/ccf/ASCTB-TEMP_myh11,MYH11,gene,,
http://identifiers.org/hgnc/7577,MYH7,gene,,
http://identifiers.org/hgnc/7583,MYL2,gene,,
http://identifiers.org/hgnc/7585,MYL4,gene,,
http://identifiers.org/hgnc/21719,MYL7,gene,,
http://identifiers.org/hgnc/15754,MYL9,gene,,
http://identifiers.org/hgnc/29824,MYLPF,gene,,MYL11
http://identifiers.org/hgnc/7593,MYO10,gene,,
http://identifiers.org/hgnc/7596,MYO1B,gene,,
http://identifiers.org/hgnc/15576,MYO3B,gene,,
http://identifiers.org/hgnc/7603,MYO5B,gene,,
http://identifiers.org/hgnc/16067,MYOCD,gene,,
http://identifiers.org/hgnc/7612,MYOG,gene,,
http://identifiers.org/hgnc/30125,MZB1,gene,,
https://purl.org/ccf/ASCTB-TEMP_metallothionein,Metallothionein,protein,,
https://purl.org/ccf/ASCTB-TEMP_microfibril-associated-protein-2,Microfibril associated protein 2,protein,,
http://identifiers.org/hgnc/1759,N-cadherin,protein,,CDH2
https://purl.org/ccf/ASCTB-TEMP_ncam1,NCAM1,gene,,
http://identifiers.org/hgnc/29847,NCKAP5,gene,,
https://purl.org/ccf/ASCTB-TEMP_ncr1-,NCR1+,gene,,
http://identifiers.org/hgnc/26256,NDNF,gene,,
http://identifiers.org/hgnc/7679,NDRG1,gene,,
http://identifiers.org/hgnc/20779,NDST4,gene,,
http://identifiers.org/hgnc/29836,NDUFA4L2,gene,,
http://identifiers.org/hgnc/7717,NDUFV2,gene,,
http://identifiers.org/hgnc/7720,NEB,gene,,
http://identifiers.org/hgnc/7727,NEDD4,gene,,
http://identifiers.org/hgnc/7739,NEFL,gene,,
http://identifiers.org/hgnc/7734,NEFM,gene,,
https://purl.org/ccf/ASCTB-TEMP_neurl1,NEURL1,gene,,
http://identifiers.org/hgnc/7775,NFATC1,gene,,
http://identifiers.org/hgnc/40401,NFIA-AS2,gene,,
http://identifiers.org/hgnc/7788,NFIX,gene,,
http://identifiers.org/hgnc/18788,NKG2D,protein,,KLRK1
https://purl.org/ccf/ASCTB-TEMP_nkg2d,NKG2D,protein,,
http://identifiers.org/hgnc/7830,NKG7,gene,,
http://identifiers.org/hgnc/7839,NKX6-1,gene,,
http://identifiers.org/hgnc/19077,NKp30,protein,,NCR3
http://identifiers.org/hgnc/6732,NKp44,protein,,NCR2
http://identifiers.org/hgnc/6731,NKp46,gene,,NCR1
http://identifiers.org/hgnc/15529,NLGN4Y,gene,,
http://identifiers.org/hgnc/7843,NMBR,gene,,
http://identifiers.org/hgnc/7849,NME1,gene,,
http://identifiers.org/hgnc/7859,NMU,gene,,
http://identifiers.org/hgnc/16454,NMUR2,gene,,
http://identifiers.org/hgnc/7860,NNAT,gene,,
http://identifiers.org/hgnc/7872,NOS1,protein,,nNOS
http://identifiers.org/hgnc/17946,NOSIP,gene,,
http://identifiers.org/hgnc/7881,NOTCH1,gene,,
http://identifiers.org/hgnc/7883,NOTCH3,gene,,
http://identifiers.org/hgnc/7884,NOTCH4,gene,,
https://purl.org/ccf/ASCTB-TEMP_nova2,NOVA2,gene,,
http://identifiers.org/hgnc/7891,NOX4,gene,,
http://identifiers.org/hgnc/7894,NPAS1,gene,,
http://identifiers.org/hgnc/7899,NPDC1,gene,,
http://identifiers.org/hgnc/4525,NPFFR2,gene,,
http://identifiers.org/hgnc/7908,NPHS1,gene,,
http://identifiers.org/hgnc/13394,NPHS2,gene,,
http://identifiers.org/hgnc/27405,NPNT,gene,,
http://identifiers.org/hgnc/12403,NPPA,gene,,TTN
http://identifiers.org/hgnc/7939,NPPA,gene,,
http://identifiers.org/hgnc/7941,NPPC,gene,,
http://identifiers.org/hgnc/7945,NPR3,gene,,
http://identifiers.org/hgnc/23631,NPSR1,gene,,
http://identifiers.org/hgnc/22128,NPSR1-AS1,gene,,
http://identifiers.org/hgnc/7955,NPY,protein,,neuropeptide Y
http://identifiers.org/hgnc/7974,NR2E3,gene,,
http://identifiers.org/hgnc/7975,NR2F1,gene,,
http://identifiers.org/hgnc/7976,NR2F2,gene,,"NRF2, Nr2F2"
http://identifiers.org/hgnc/44222,NR2F2-AS1,gene,,
http://identifiers.org/hgnc/7981,NR4A2,gene,,
http://identifiers.org/hgnc/8002,NRL,gene,,
http://identifiers.org/hgnc/8008,NRXN1,protein,,
http://identifiers.org/hgnc/8010,NRXN3,gene,,
http://identifiers.org/hgnc/8021,NT5E,protein,,
http://identifiers.org/hgnc/8028,NTHL1,gene,,
http://identifiers.org/hgnc/8029,NTN1,gene,,
http://identifiers.org/hgnc/23319,NTNG1,gene,,
http://identifiers.org/hgnc/3365,NTPDase3,gene,,ENTPD3
http://identifiers.org/hgnc/8031,NTRK1,gene,,
http://identifiers.org/hgnc/8033,NTRK3,gene,,
http://identifiers.org/hgnc/8038,NTS,gene,,
http://identifiers.org/hgnc/8044,NUCB2,gene,,
http://identifiers.org/hgnc/8051,NUDT4,gene,,
http://identifiers.org/hgnc/14621,NUF2,gene,,
http://identifiers.org/hgnc/33550,NUGGC,gene,,
http://identifiers.org/hgnc/29990,NUPR1,gene,,
http://identifiers.org/hgnc/20693,NXPH1,gene,,
http://identifiers.org/hgnc/8076,NXPH2,gene,,
http://identifiers.org/hgnc/800,Na/K ATPasea2,protein,,ATP1A2
http://identifiers.org/hgnc/10597,Nav1.7,protein,,SCN9A
http://identifiers.org/hgnc/10583,Nav1.9,protein,,SCN11A
https://purl.org/ccf/ASCTB-TEMP_neurofilament-200-nf200-,Neurofilament 200 (NF200),protein,,
http://identifiers.org/hgnc/42700,OBI1-AS1,gene,,
http://identifiers.org/hgnc/8109,ODC1,gene,,
http://identifiers.org/hgnc/8126,OGN,gene,,
https://purl.org/ccf/ASCTB-TEMP_ogn,OGN,gene,,
https://purl.org/ccf/ASCTB-TEMP_olfm4,OLFM4,gene,,
http://identifiers.org/hgnc/16983,OLIG1,gene,,
http://identifiers.org/hgnc/8133,OLR1,gene,,
http://identifiers.org/hgnc/8138,ONECUT1,gene,,
http://identifiers.org/hgnc/8139,ONECUT2,gene,,
http://identifiers.org/hgnc/20707,OPALIN,gene,,
http://identifiers.org/hgnc/8148,OPN1,gene,,OPHN1
http://identifiers.org/hgnc/9936,OPN1LW,gene,,
http://identifiers.org/hgnc/4206,OPN1MW,gene,,
http://identifiers.org/hgnc/1012,OPN1SW,gene,,
http://identifiers.org/hgnc/14449,OPN4,protein,,melanopsin
http://identifiers.org/hgnc/8239,OR2B4P,gene,,
http://identifiers.org/hgnc/15195,OR51E2,gene,,
http://identifiers.org/hgnc/8498,ORM1,gene,,
http://identifiers.org/hgnc/8518,OTP,gene,,
http://identifiers.org/hgnc/8522,OTX2,gene,,
http://identifiers.org/hgnc/43906,OTX2-AS1,gene,,
https://purl.org/ccf/ASCTB-TEMP_ov-6-antigen,OV-6 ANTIGEN,gene,,
http://identifiers.org/hgnc/8524,OVGP1,protein,,oviduct-specific glycoprotein-1
http://identifiers.org/hgnc/8539,P2RY1,gene,,
http://identifiers.org/hgnc/18124,P2RY12,gene,,
http://identifiers.org/hgnc/8534,P2X3,protein,,P2RX3
http://identifiers.org/hgnc/19317,P3H2,gene,,
https://purl.org/ccf/ASCTB-TEMP_paep,PAEP,gene,,
http://identifiers.org/hgnc/15846,PALMD,gene,,
http://identifiers.org/hgnc/14615,PAPPA2,gene,,
http://identifiers.org/hgnc/8604,PAPSS2,gene,,
http://identifiers.org/hgnc/14446,PARD3B,gene,,
http://identifiers.org/hgnc/8614,PAWR,gene,,
http://identifiers.org/hgnc/8616,PAX2,gene,,
http://identifiers.org/hgnc/8619,PAX5,gene,,
https://purl.org/ccf/ASCTB-TEMP_pax5,PAX5,gene,,
http://identifiers.org/hgnc/8620,PAX6,gene,,
